These cols are required for the NL stats import. ,,,,,,,,,,
"=> the RNC_BSC and NCELL_RNC_BSC are optional, if they are included, their text is concatenated to the start of the cell ids",,,,,,,,,,
"=> the CELL, NCELL, LAYER, NCELL_LAYER are all required.",,,,,,,,,,
"=> the stats can be raw (in which case they will be converted to % of total atts per cell), or pre-processed (assumed to be already in the % atts of total cell atts).  Note: the atts can be mr reports or counter attempts or whatever.",,,,,,,,,,
"=> is nbr, action, nl_size_new, dist are optional, click use if you have the data => these are good to have as they will be shown in the review dialog",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
RNC_BSC,CELL,LAYER,NCELL_RNC_BSC,NCELL,NCELL_LAYER,STATS,IS_NBR,ACTION,NL_SIZE_NEW,DIST_KM
,146161_3,LTE_F1,,140669_2,LTE_F1,2020,Y,,,3.422
,146161_3,LTE_F1,,144470_2,LTE_F1,1645,Y,,,7.769
,146161_1,LTE_F1,,146155_1,LTE_F1,1500,Y,,,4.882
,146161_1,LTE_F1,,144684_1,LTE_F1,2568,Y,,,6.154
,146161_1,LTE_F1,,145790_1,LTE_F1,4091,Y,,,9.263
,146161_3,LTE_F1,,140701_3,LTE_F1,9722,Y,,,8.186
,146161_3,LTE_F1,,146161_1,LTE_F1,3576,Y,,,1.373
,146161_3,LTE_F1,,140675_1,LTE_F1,5530,Y,,,4.97
,146161_3,LTE_F1,,140677_3,LTE_F1,2048,Y,,,1.191
,146161_1,LTE_F1,,140677_3,LTE_F1,6172,Y,,,8.085
,146161_3,LTE_F1,,140645_3,LTE_F1,1440,Y,,,0.059
,146161_1,LTE_F1,,143095_2,LTE_F1,9652,Y,,,8.109
,146161_3,LTE_F1,,140663_2,LTE_F1,7370,Y,,,0.581
,146161_3,LTE_F1,,140669_3,LTE_F1,3322,Y,,,0.103
,146161_1,LTE_F1,,146161_2,LTE_F1,9394,Y,,,6.286
,146161_3,LTE_F1,,144718_2,LTE_F1,8038,Y,,,3.245
,146161_3,LTE_F1,,145236_1,LTE_F1,201,Y,,,1.04
,146161_3,LTE_F1,,140680_1,LTE_F1,5800,Y,,,7.202
,146161_3,LTE_F1,,146161_2,LTE_F1,3065,Y,,,0.799
,146161_3,LTE_F1,,145274_3,LTE_F1,394,Y,,,5.115
,146161_1,LTE_F1,,140687_3,LTE_F1,5803,Y,,,6.395
,146161_1,LTE_F1,,144469_1,LTE_F1,9030,Y,,,0.34
,146161_1,LTE_F1,,145274_3,LTE_F1,3208,Y,,,0.335
,146161_1,LTE_F1,,140677_1,LTE_F1,296,Y,,,4.254
,146161_3,LTE_F1,,140663_1,LTE_F1,8980,Y,,,7.928
,146161_1,LTE_F1,,140663_1,LTE_F1,2021,Y,,,0.297
,146161_3,LTE_F1,,140664_3,LTE_F1,5680,Y,,,5.194
,146161_3,LTE_F1,,140664_2,LTE_F1,8076,Y,,,1.326
,146161_3,LTE_F1,,140663_3,LTE_F1,6758,Y,,,0.887
,146161_1,LTE_F1,,140669_1,LTE_F1,6824,Y,,,1.153
,146161_3,LTE_F1,,141499_3,LTE_F1,5426,Y,,,5.993
,146161_3,LTE_F1,,149336_3,LTE_F1,5410,Y,,,5.199
,146161_3,LTE_F1,,140677_1,LTE_F1,968,Y,,,4.157
,146161_3,LTE_F1,,145274_2,LTE_F1,7138,Y,,,1.944
,146161_1,LTE_F1,,145236_1,LTE_F1,6326,Y,,,4.039
,146161_3,LTE_F1,,143095_2,LTE_F1,9139,Y,,,9.647
,146161_1,LTE_F1,,145232_1,LTE_F1,3117,Y,,,3.133
,146161_1,LTE_F1,,140663_2,LTE_F1,4230,Y,,,0.851
,146161_3,LTE_F1,,141022_3,LTE_F1,9880,Y,,,0.745
,146161_3,LTE_F1,,146154_2,LTE_F1,1250,Y,,,3.274
,146161_1,LTE_F1,,144713_2,LTE_F1,3855,Y,,,7.069
,146161_1,LTE_F1,,149336_2,LTE_F1,810,Y,,,1.901
,146161_3,LTE_F1,,149334_2,LTE_F1,7883,Y,,,0.166
,146161_1,LTE_F1,,144710_1,LTE_F1,1204,Y,,,9.63
,146161_1,LTE_F1,,144610_3,LTE_F1,7343,Y,,,0.433
,146161_1,LTE_F1,,144718_1,LTE_F1,5439,Y,,,4.407
,146161_3,LTE_F1,,144610_2,LTE_F1,2575,Y,,,8.642
,146161_3,LTE_F1,,145790_1,LTE_F1,3507,Y,,,8.241
,146161_1,LTE_F1,,140693_3,LTE_F1,2839,Y,,,1.6
,146161_3,LTE_F1,,144710_1,LTE_F1,5369,Y,,,2.685
,146161_3,LTE_F1,,144577_3,LTE_F1,4211,Y,,,0.376
,146161_3,LTE_F1,,144713_2,LTE_F1,3778,Y,,,1.775
,146161_1,LTE_F1,,144718_2,LTE_F1,2375,Y,,,3.656
,146161_3,LTE_F1,,149337_2,LTE_F1,6823,Y,,,7.783
,146161_2,LTE_F1,,145236_1,LTE_F1,6617,Y,,,3.448
,146161_3,LTE_F1,,149336_2,LTE_F1,1711,Y,,,0.004
,146161_3,LTE_F1,,140687_3,LTE_F1,6540,Y,,,9.249
,146161_1,LTE_F1,,149337_1,LTE_F1,913,Y,,,8.559
,146161_3,LTE_F1,,140670_2,LTE_F1,5880,Y,,,8.397
,146161_3,LTE_F1,,144684_1,LTE_F1,1632,Y,,,0.48
,146161_3,LTE_F1,,149337_1,LTE_F1,7318,Y,,,7.469
,146161_3,LTE_F1,,141038_2,LTE_F1,2086,Y,,,3.937
,146164_3,LTE_F1,,140647_2,LTE_F1,4094,Y,,,1.456
,146164_3,LTE_F1,,140647_1,LTE_F1,2385,Y,,,9.427
,146164_3,LTE_F1,,146184_3,LTE_F1,710,Y,,,8.075
,146164_3,LTE_F1,,146164_1,LTE_F1,2411,Y,,,5.336
,146164_1,LTE_F1,,146164_3,LTE_F1,334,Y,,,6.575
,146164_1,LTE_F1,,144717_3,LTE_F1,3919,Y,,,2.726
,146164_3,LTE_F1,,146184_2,LTE_F1,1730,Y,,,1.208
,146164_2,LTE_F1,,146164_3,LTE_F1,7739,Y,,,8.628
,146164_3,LTE_F1,,146164_2,LTE_F1,8390,Y,,,4.757
,146164_1,LTE_F1,,141875_1,LTE_F1,8842,Y,,,0.327
,146164_2,LTE_F1,,140654_1,LTE_F1,8560,Y,,,7.823
,146164_1,LTE_F1,,144611_2,LTE_F1,552,Y,,,1.04
,146164_1,LTE_F1,,140752_3,LTE_F1,231,Y,,,8.459
,146164_2,LTE_F1,,140752_2,LTE_F1,5509,Y,,,8.809
,146164_3,LTE_F1,,140654_1,LTE_F1,6403,Y,,,9.218
,146164_2,LTE_F1,,140654_2,LTE_F1,8019,Y,,,1.735
,146164_2,LTE_F1,,141875_1,LTE_F1,7266,Y,,,5.636
,146164_1,LTE_F1,,140654_1,LTE_F1,4389,Y,,,1.908
,146164_1,LTE_F1,,146184_2,LTE_F1,2851,Y,,,0.63
,146164_1,LTE_F1,,146184_1,LTE_F1,1946,Y,,,7.289
,146164_2,LTE_F1,,146164_1,LTE_F1,4494,Y,,,4.86
,146164_1,LTE_F1,,146164_2,LTE_F1,1996,Y,,,2.653
,146164_3,LTE_F1,,140657_2,LTE_F1,9124,Y,,,9.256
,146164_2,LTE_F1,,140752_3,LTE_F1,8400,Y,,,8.55
,146164_2,LTE_F1,,140661_3,LTE_F1,4357,Y,,,1.199
,146164_2,LTE_F1,,140645_1,LTE_F1,2117,Y,,,6.308
,146164_2,LTE_F1,,142994_2,LTE_F1,1658,Y,,,8.3
,146164_2,LTE_F1,,140647_2,LTE_F1,1342,Y,,,7.454
,146164_1,LTE_F1,,140660_2,LTE_F1,7286,Y,,,0.161
,146164_3,LTE_F1,,142992_1,LTE_F1,3274,Y,,,5.13
,146164_1,LTE_F1,,140657_2,LTE_F1,5029,Y,,,7.988
,146164_1,LTE_F1,,140651_2,LTE_F1,8622,Y,,,2.957
,146164_1,LTE_F1,,142996_3,LTE_F1,3176,Y,,,9.975
,146164_2,LTE_F1,,144611_2,LTE_F1,9887,Y,,,8.22
,146164_1,LTE_F1,,144712_1,LTE_F1,7942,Y,,,8.626
,146164_1,LTE_F1,,140660_3,LTE_F1,3061,Y,,,4.589
,146164_1,LTE_F1,,140657_1,LTE_F1,3086,Y,,,4.325
,146164_1,LTE_F1,,140647_1,LTE_F1,5930,Y,,,7.608
,146164_1,LTE_F1,,146187_2,LTE_F1,9678,Y,,,5.089
,146164_1,LTE_F1,,144611_3,LTE_F1,7384,Y,,,4.362
,146164_3,LTE_F1,,141875_1,LTE_F1,422,Y,,,7.463
,146164_1,LTE_F1,,140752_1,LTE_F1,7466,Y,,,9.82
,146164_1,LTE_F1,,144682_1,LTE_F1,8807,Y,,,3.696
,146164_1,LTE_F1,,146184_3,LTE_F1,7038,Y,,,2.932
,146164_3,LTE_F1,,140752_3,LTE_F1,5409,Y,,,8.245
,146164_2,LTE_F1,,140645_3,LTE_F1,1952,Y,,,4.859
,146164_3,LTE_F1,,144712_3,LTE_F1,8331,Y,,,5.818
,146164_2,LTE_F1,,144712_2,LTE_F1,8965,Y,,,3.543
,146164_2,LTE_F1,,144712_3,LTE_F1,5806,Y,,,3.167
,146164_2,LTE_F1,,144712_1,LTE_F1,5931,Y,,,4.653
,146164_1,LTE_F1,,140651_3,LTE_F1,6264,Y,,,4.756
,146164_2,LTE_F1,,142992_1,LTE_F1,4960,Y,,,5.249
,146164_1,LTE_F1,,140947_1,LTE_F1,300,Y,,,5.799
,146164_2,LTE_F1,,140947_1,LTE_F1,1623,Y,,,9.606
,146164_1,LTE_F1,,142992_1,LTE_F1,4799,Y,,,5.635
,146164_3,LTE_F1,,144611_2,LTE_F1,8892,Y,,,2.017
,146164_2,LTE_F1,,144678_2,LTE_F1,3487,Y,,,8.617
,146164_2,LTE_F1,,140647_1,LTE_F1,2825,Y,,,5.969
,146164_2,LTE_F1,,144682_1,LTE_F1,1073,Y,,,6.445
,146164_1,LTE_F1,,142994_3,LTE_F1,6447,Y,,,0.435
,146164_1,LTE_F1,,144712_3,LTE_F1,9812,Y,,,6.3
,146164_1,LTE_F1,,144611_1,LTE_F1,2756,Y,,,6.866
,146164_3,LTE_F1,,142992_2,LTE_F1,1851,Y,,,1.442
,146164_1,LTE_F1,,146187_1,LTE_F1,9716,Y,,,9.295
,146164_2,LTE_F1,,143069_1,LTE_F1,6376,Y,,,8.928
,146164_1,LTE_F1,,140648_3,LTE_F1,1581,Y,,,6.523
,146164_1,LTE_F1,,140724_1,LTE_F1,6802,Y,,,5.79
,146164_1,LTE_F1,,140644_2,LTE_F1,3222,Y,,,4.79
,146164_2,LTE_F1,,144678_3,LTE_F1,375,Y,,,3.116
,146164_3,LTE_F1,,140654_2,LTE_F1,9366,Y,,,3.84
,146164_2,LTE_F1,,140661_2,LTE_F1,5161,Y,,,3.105
,146166_1,LTE_F1,,146166_3,LTE_F1,8886,Y,,,6.368
,146166_1,LTE_F1,,146166_2,LTE_F1,6600,Y,,,6.655
,146166_2,LTE_F1,,140763_3,LTE_F1,5720,Y,,,5.279
,146166_1,LTE_F1,,140725_2,LTE_F1,7477,Y,,,6.129
,146166_1,LTE_F1,,140720_1,LTE_F1,4677,Y,,,5.031
,146166_1,LTE_F1,,140733_3,LTE_F1,1685,Y,,,3.397
,146166_1,LTE_F1,,146149_2,LTE_F1,7607,Y,,,1.168
,146166_2,LTE_F1,,146179_3,LTE_F1,5554,Y,,,4.842
,146166_1,LTE_F1,,146163_2,LTE_F1,2854,Y,,,9.499
,146166_2,LTE_F1,,140714_3,LTE_F1,7208,Y,,,3.141
,146166_1,LTE_F1,,146179_3,LTE_F1,5672,Y,,,0.272
,146166_2,LTE_F1,,146160_1,LTE_F1,4036,Y,,,6.16
,146166_2,LTE_F1,,149340_2,LTE_F1,6788,Y,,,1.649
,146166_2,LTE_F1,,149340_3,LTE_F1,8370,Y,,,5.346
,146166_1,LTE_F1,,149340_1,LTE_F1,2407,Y,,,8.764
,146166_1,LTE_F1,,140720_3,LTE_F1,9764,Y,,,5.526
,146166_1,LTE_F1,,146163_3,LTE_F1,2526,Y,,,6.74
,146166_2,LTE_F1,,146166_3,LTE_F1,5971,Y,,,4.473
,146166_2,LTE_F1,,146166_1,LTE_F1,4407,Y,,,3.95
,146166_2,LTE_F1,,140716_3,LTE_F1,4982,Y,,,3.36
,146166_2,LTE_F1,,140720_3,LTE_F1,8283,Y,,,1.803
,146166_2,LTE_F1,,140709_1,LTE_F1,4921,Y,,,2.564
,146166_3,LTE_F1,,144467_2,LTE_F1,5945,Y,,,8.386
,146166_3,LTE_F1,,140482_1,LTE_F1,8549,Y,,,6.589
,146166_3,LTE_F1,,149695_3,LTE_F1,3145,Y,,,7.016
,146166_3,LTE_F1,,140732_3,LTE_F1,7427,Y,,,9.146
,146166_3,LTE_F1,,145261_1,LTE_F1,6907,Y,,,1.365
,146166_2,LTE_F1,,141450_3,LTE_F1,6281,Y,,,8.095
,146166_1,LTE_F1,,140709_1,LTE_F1,4415,Y,,,1.366
,146166_3,LTE_F1,,144352_1,LTE_F1,4022,Y,,,8.876
,146166_3,LTE_F1,,141190_1,LTE_F1,4109,Y,,,6.384
,146166_1,LTE_F1,,144466_1,LTE_F1,4923,Y,,,6.549
,146166_2,LTE_F1,,140733_3,LTE_F1,5036,Y,,,9.417
,146166_2,LTE_F1,,149340_1,LTE_F1,168,Y,,,5.928
,146166_3,LTE_F1,,146166_2,LTE_F1,781,Y,,,7.965
,146166_3,LTE_F1,,146166_1,LTE_F1,530,Y,,,4.487
,146166_3,LTE_F1,,144466_1,LTE_F1,3098,Y,,,7.919
,146166_3,LTE_F1,,140709_1,LTE_F1,4351,Y,,,5.983
,146166_3,LTE_F1,,140725_3,LTE_F1,6727,Y,,,0.284
,146166_3,LTE_F1,,140732_1,LTE_F1,1751,Y,,,3.651
,146166_3,LTE_F1,,141190_3,LTE_F1,5099,Y,,,2.731
,146166_3,LTE_F1,,144466_2,LTE_F1,4678,Y,,,2.747
,146166_3,LTE_F1,,140742_3,LTE_F1,2956,Y,,,3.747
,146166_3,LTE_F1,,140709_3,LTE_F1,6052,Y,,,7.471
,146166_3,LTE_F1,,144466_3,LTE_F1,4992,Y,,,8.806
,146166_3,LTE_F1,,147572_2,LTE_F1,6257,Y,,,5.058
,146166_2,LTE_F1,,140709_2,LTE_F1,5708,Y,,,9.441
,146166_3,LTE_F1,,143850_1,LTE_F1,1337,Y,,,9.414
,146166_3,LTE_F1,,146146_3,LTE_F1,6505,Y,,,1.53
,146166_3,LTE_F1,,146149_2,LTE_F1,858,Y,,,2.325
,146166_3,LTE_F1,,143092_3,LTE_F1,1260,Y,,,0.383
,146166_3,LTE_F1,,144470_3,LTE_F1,2525,Y,,,5.574
,146166_3,LTE_F1,,141452_1,LTE_F1,863,Y,,,7.035
,146166_3,LTE_F1,,147572_1,LTE_F1,5126,Y,,,2.348
,146166_3,LTE_F1,,140733_3,LTE_F1,8325,Y,,,7.72
,146166_3,LTE_F1,,140720_1,LTE_F1,59,Y,,,7.33
,146166_3,LTE_F1,,140725_2,LTE_F1,942,Y,,,9.317
,146166_3,LTE_F1,,147572_3,LTE_F1,3094,Y,,,5.578
,146166_3,LTE_F1,,141452_3,LTE_F1,3602,Y,,,6.188
,146166_3,LTE_F1,,140716_3,LTE_F1,3567,Y,,,8.788
,146166_3,LTE_F1,,141452_2,LTE_F1,1714,Y,,,5.861
,146166_3,LTE_F1,,144563_3,LTE_F1,4087,Y,,,5.534
,146166_3,LTE_F1,,145261_3,LTE_F1,2640,Y,,,8.708
,146166_2,LTE_F1,,140720_1,LTE_F1,8357,Y,,,8.242
,146166_3,LTE_F1,,143092_1,LTE_F1,4229,Y,,,7.26
,146166_3,LTE_F1,,144225_3,LTE_F1,2423,Y,,,2.402
,146166_1,LTE_F1,,140725_3,LTE_F1,2227,Y,,,2.859
,146166_3,LTE_F1,,140764_2,LTE_F1,4281,Y,,,4.255
,146166_3,LTE_F1,,140652_3,LTE_F1,4448,Y,,,3.31
,146166_3,LTE_F1,,140720_3,LTE_F1,7405,Y,,,4.491
,146166_3,LTE_F1,,146146_1,LTE_F1,1820,Y,,,7.518
,146166_3,LTE_F1,,144579_3,LTE_F1,5904,Y,,,8.085
,146166_3,LTE_F1,,140816_1,LTE_F1,7671,Y,,,3.267
,146166_3,LTE_F1,,146149_1,LTE_F1,8717,Y,,,7.419
,146166_3,LTE_F1,,140741_1,LTE_F1,8910,Y,,,4.108
,146166_3,LTE_F1,,146149_3,LTE_F1,5659,Y,,,2.748
,146166_3,LTE_F1,,144225_2,LTE_F1,281,Y,,,7.629
,146166_3,LTE_F1,,146158_3,LTE_F1,2370,Y,,,3.004
,146166_3,LTE_F1,,140741_2,LTE_F1,3643,Y,,,6.256
,146166_3,LTE_F1,,144610_3,LTE_F1,1521,Y,,,2.236
,146166_3,LTE_F1,,146179_3,LTE_F1,4273,Y,,,1.596
,146166_3,LTE_F1,,144601_3,LTE_F1,7588,Y,,,1.873
,146166_3,LTE_F1,,140713_3,LTE_F1,6656,Y,,,4.987
,146166_3,LTE_F1,,140725_1,LTE_F1,2891,Y,,,6.771
,146166_2,LTE_F1,,140725_2,LTE_F1,3721,Y,,,3.229
,146166_3,LTE_F1,,140816_2,LTE_F1,1163,Y,,,5.946
,146166_3,LTE_F1,,143850_3,LTE_F1,2164,Y,,,1.609
,146166_3,LTE_F1,,140482_2,LTE_F1,9096,Y,,,5.104
,146166_3,LTE_F1,,146146_2,LTE_F1,9552,Y,,,9.789
,146166_3,LTE_F1,,144572_3,LTE_F1,5195,Y,,,8.61
,146166_3,LTE_F1,,144469_1,LTE_F1,9442,Y,,,8.223
,146166_2,LTE_F1,,144466_1,LTE_F1,4531,Y,,,0.212
,146166_3,LTE_F1,,140742_1,LTE_F1,2744,Y,,,6.945
,146166_3,LTE_F1,,144352_3,LTE_F1,8304,Y,,,6.056
,146166_3,LTE_F1,,140742_2,LTE_F1,6968,Y,,,4.093
,146166_3,LTE_F1,,140759_3,LTE_F1,981,Y,,,9.262
,146167_1,LTE_F1,,146167_3,LTE_F1,2218,Y,,,6.579
,146167_1,LTE_F1,,146167_2,LTE_F1,1206,Y,,,3.446
,146167_1,LTE_F1,,140673_3,LTE_F1,8268,Y,,,5.075
,146167_1,LTE_F1,,140673_2,LTE_F1,5720,Y,,,2.02
,146167_2,LTE_F1,,144684_3,LTE_F1,3502,Y,,,4.534
,146167_1,LTE_F1,,144607_3,LTE_F1,4838,Y,,,3.895
,146167_1,LTE_F1,,140680_3,LTE_F1,157,Y,,,8.325
,146167_2,LTE_F1,,146148_3,LTE_F1,3552,Y,,,1.193
,146167_1,LTE_F1,,146148_1,LTE_F1,5102,Y,,,9.296
,146167_1,LTE_F1,,144607_2,LTE_F1,2802,Y,,,1.485
,146167_1,LTE_F1,,140673_1,LTE_F1,3437,Y,,,1.251
,146167_3,LTE_F1,,147490_3,LTE_F1,7800,Y,,,9.829
,146167_3,LTE_F1,,140664_3,LTE_F1,9588,Y,,,7.524
,146167_2,LTE_F1,,140680_1,LTE_F1,8940,Y,,,1.034
,146167_1,LTE_F1,,140810_2,LTE_F1,5925,Y,,,9.337
,146167_3,LTE_F1,,140798_1,LTE_F1,7782,Y,,,0.866
,146167_3,LTE_F1,,140678_1,LTE_F1,5305,Y,,,1.04
,146167_1,LTE_F1,,144684_1,LTE_F1,7686,Y,,,3.701
,146167_2,LTE_F1,,146167_3,LTE_F1,9774,Y,,,9.184
,146167_2,LTE_F1,,146167_1,LTE_F1,9759,Y,,,9.768
,146167_2,LTE_F1,,144607_2,LTE_F1,6715,Y,,,0.692
,146167_2,LTE_F1,,140680_3,LTE_F1,6545,Y,,,9.841
,146167_3,LTE_F1,,140145_3,LTE_F1,4939,Y,,,7.772
,146167_3,LTE_F1,,140673_2,LTE_F1,5835,Y,,,5.65
,146167_1,LTE_F1,,140681_1,LTE_F1,8566,Y,,,3.495
,146167_2,LTE_F1,,140681_1,LTE_F1,4797,Y,,,1.596
,146167_2,LTE_F1,,140673_2,LTE_F1,244,Y,,,7.433
,146167_3,LTE_F1,,140681_1,LTE_F1,3637,Y,,,2.666
,146167_1,LTE_F1,,140665_3,LTE_F1,1730,Y,,,8.204
,146167_1,LTE_F1,,145681_1,LTE_F1,2069,Y,,,3.196
,146167_1,LTE_F1,,147490_1,LTE_F1,187,Y,,,5.172
,146167_2,LTE_F1,,140665_3,LTE_F1,4339,Y,,,0.243
,146167_1,LTE_F1,,144476_2,LTE_F1,8903,Y,,,0.616
,146167_1,LTE_F1,,144718_3,LTE_F1,8679,Y,,,6.377
,146167_2,LTE_F1,,140680_2,LTE_F1,3345,Y,,,4.753
,146167_3,LTE_F1,,140145_1,LTE_F1,4982,Y,,,2.245
,146167_3,LTE_F1,,141958_2,LTE_F1,318,Y,,,1.225
,146167_2,LTE_F1,,145789_3,LTE_F1,9214,Y,,,6.783
,146167_2,LTE_F1,,143095_3,LTE_F1,220,Y,,,5.786
,146167_3,LTE_F1,,146167_2,LTE_F1,385,Y,,,2.257
,146167_3,LTE_F1,,146167_1,LTE_F1,340,Y,,,0.252
,146167_1,LTE_F1,,146154_2,LTE_F1,7739,Y,,,1.411
,146167_3,LTE_F1,,146148_2,LTE_F1,3702,Y,,,8.858
,146167_3,LTE_F1,,146148_1,LTE_F1,7489,Y,,,7.966
,146167_3,LTE_F1,,144607_3,LTE_F1,2884,Y,,,1.693
,146167_3,LTE_F1,,144684_3,LTE_F1,2867,Y,,,3.05
,146167_3,LTE_F1,,144684_1,LTE_F1,3123,Y,,,4.149
,146167_3,LTE_F1,,140673_3,LTE_F1,5095,Y,,,4.717
,146167_3,LTE_F1,,145236_3,LTE_F1,1816,Y,,,9.03
,146167_2,LTE_F1,,144684_1,LTE_F1,2355,Y,,,2.315
,146167_2,LTE_F1,,145236_3,LTE_F1,9076,Y,,,3.98
,146167_1,LTE_F1,,140664_3,LTE_F1,380,Y,,,6.456
,146167_2,LTE_F1,,146148_1,LTE_F1,9241,Y,,,1.062
,146167_3,LTE_F1,,140648_3,LTE_F1,4971,Y,,,1.803
,146167_1,LTE_F1,,146154_3,LTE_F1,4858,Y,,,2.743
,146167_2,LTE_F1,,140673_3,LTE_F1,5194,Y,,,1.349
,146167_3,LTE_F1,,146148_3,LTE_F1,1260,Y,,,9.269
,146167_3,LTE_F1,,145789_3,LTE_F1,682,Y,,,4.867
,146167_3,LTE_F1,,140665_3,LTE_F1,5669,Y,,,6.585
,146167_3,LTE_F1,,144710_1,LTE_F1,6716,Y,,,2.035
,146167_1,LTE_F1,,140680_1,LTE_F1,5973,Y,,,5.186
,146167_3,LTE_F1,,144476_2,LTE_F1,438,Y,,,9.323
,146167_3,LTE_F1,,140681_3,LTE_F1,1691,Y,,,8.503
,146167_1,LTE_F1,,143095_3,LTE_F1,4528,Y,,,3.825
,146167_3,LTE_F1,,149333_3,LTE_F1,1466,Y,,,5.287
,146167_2,LTE_F1,,144710_1,LTE_F1,7548,Y,,,1.299
,146167_2,LTE_F1,,146148_2,LTE_F1,108,Y,,,4.872
,146167_3,LTE_F1,,145232_3,LTE_F1,1337,Y,,,0.383
,146167_3,LTE_F1,,140145_2,LTE_F1,9206,Y,,,6.354
,146167_1,LTE_F1,,140675_1,LTE_F1,8082,Y,,,2.047
,146167_2,LTE_F1,,147490_3,LTE_F1,3769,Y,,,7.771
,146167_1,LTE_F1,,144607_1,LTE_F1,6311,Y,,,3.344
,146167_3,LTE_F1,,146181_2,LTE_F1,9202,Y,,,5.185
,146167_3,LTE_F1,,149333_1,LTE_F1,1755,Y,,,3.553
,146167_2,LTE_F1,,145789_1,LTE_F1,4540,Y,,,8.304
,146167_3,LTE_F1,,140672_3,LTE_F1,3129,Y,,,5.025
,146167_3,LTE_F1,,144476_3,LTE_F1,3243,Y,,,3.024
,146167_3,LTE_F1,,145232_1,LTE_F1,7311,Y,,,5.536
,146167_1,LTE_F1,,146148_2,LTE_F1,4468,Y,,,6.354
,146167_3,LTE_F1,,146154_3,LTE_F1,3658,Y,,,8.999
,146167_3,LTE_F1,,140693_3,LTE_F1,9824,Y,,,8.055
,146167_3,LTE_F1,,140680_2,LTE_F1,5632,Y,,,1.49
,146167_2,LTE_F1,,140810_2,LTE_F1,3000,Y,,,9.65
,146167_2,LTE_F1,,144607_3,LTE_F1,9964,Y,,,2.738
,146167_3,LTE_F1,,144713_2,LTE_F1,9443,Y,,,6.628
,146167_3,LTE_F1,,145790_1,LTE_F1,2994,Y,,,9.64
,146167_1,LTE_F1,,149709_2,LTE_F1,1910,Y,,,2.05
,146167_3,LTE_F1,,140803_1,LTE_F1,5295,Y,,,6.852
,146167_3,LTE_F1,,141958_1,LTE_F1,200,Y,,,4.626
,146167_3,LTE_F1,,141440_2,LTE_F1,4588,Y,,,9.887
,146167_2,LTE_F1,,149334_3,LTE_F1,5713,Y,,,1.466
,146167_1,LTE_F1,,145236_3,LTE_F1,2267,Y,,,4.115
,146167_3,LTE_F1,,140800_2,LTE_F1,79,Y,,,0.593
,146167_3,LTE_F1,,146158_1,LTE_F1,1059,Y,,,5.581
,146167_2,LTE_F1,,145790_1,LTE_F1,6283,Y,,,4.693
,146167_3,LTE_F1,,140698_3,LTE_F1,2940,Y,,,0.959
,146167_3,LTE_F1,,140754_3,LTE_F1,5429,Y,,,9.336
,146167_2,LTE_F1,,144469_1,LTE_F1,8328,Y,,,0.143
,146168_1,LTE_F1,,146168_3,LTE_F1,765,Y,,,3.755
,146168_3,LTE_F1,,146168_1,LTE_F1,3738,Y,,,2.012
,146168_1,LTE_F1,,144563_1,LTE_F1,1142,Y,,,5.251
,146168_2,LTE_F1,,144563_3,LTE_F1,100,Y,,,1.469
,146168_3,LTE_F1,,146182_3,LTE_F1,8602,Y,,,3.682
,146168_3,LTE_F1,,144563_3,LTE_F1,8115,Y,,,3.623
,146168_3,LTE_F1,,140764_2,LTE_F1,9110,Y,,,4.034
,146168_3,LTE_F1,,144612_3,LTE_F1,2042,Y,,,8.579
,146168_3,LTE_F1,,140733_3,LTE_F1,2380,Y,,,0.194
,146168_2,LTE_F1,,146168_3,LTE_F1,6388,Y,,,4.353
,146168_3,LTE_F1,,146168_2,LTE_F1,6883,Y,,,6.619
,146168_2,LTE_F1,,145283_3,LTE_F1,2726,Y,,,2.494
,146168_3,LTE_F1,,140733_1,LTE_F1,1640,Y,,,6.142
,146168_1,LTE_F1,,146168_2,LTE_F1,1596,Y,,,2.453
,146168_2,LTE_F1,,146168_1,LTE_F1,748,Y,,,4.046
,146168_3,LTE_F1,,146149_2,LTE_F1,5182,Y,,,8.257
,146168_3,LTE_F1,,144605_3,LTE_F1,2395,Y,,,6.149
,146168_1,LTE_F1,,144563_3,LTE_F1,2703,Y,,,0.401
,146168_1,LTE_F1,,140740_3,LTE_F1,6213,Y,,,2.043
,146168_3,LTE_F1,,146149_1,LTE_F1,663,Y,,,3.801
,146168_3,LTE_F1,,140755_3,LTE_F1,6365,Y,,,1.41
,146168_1,LTE_F1,,144601_2,LTE_F1,5133,Y,,,3.329
,146168_2,LTE_F1,,140166_1,LTE_F1,2217,Y,,,6.122
,146168_2,LTE_F1,,144605_3,LTE_F1,8195,Y,,,2.464
,146168_3,LTE_F1,,140713_2,LTE_F1,4237,Y,,,3.48
,146168_1,LTE_F1,,140723_1,LTE_F1,3003,Y,,,8.061
,146168_2,LTE_F1,,140649_1,LTE_F1,7626,Y,,,8.515
,146168_2,LTE_F1,,140166_3,LTE_F1,9934,Y,,,0.994
,146168_3,LTE_F1,,144601_1,LTE_F1,3486,Y,,,5.894
,146168_3,LTE_F1,,141587_1,LTE_F1,7820,Y,,,7.027
,146168_3,LTE_F1,,140755_1,LTE_F1,3717,Y,,,1.775
,146168_3,LTE_F1,,146182_2,LTE_F1,9996,Y,,,8.916
